Function Id,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K18915: feR,Iron acquisition,ferric-chelate reductase [NAD(P)H] [EC:1.16.1.10] (feR),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.45,0.0,1.786596361890807,21,0.0
K18915: feR,Iron acquisition,ferric-chelate reductase [NAD(P)H] [EC:1.16.1.10] (feR),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,2.45,0.0,1.786596361890807,4,0.0
K18915: feR,Iron acquisition,ferric-chelate reductase [NAD(P)H] [EC:1.16.1.10] (feR),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,2.45,1.666666666666667,0.3715588626119629,9,0.6666666666666666
K18915: feR,Iron acquisition,ferric-chelate reductase [NAD(P)H] [EC:1.16.1.10] (feR),Other iron-rich / unassigned,Metagenomics,2.45,0.0,1.786596361890807,1,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.3,0.0,0.3785116232537298,4,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.3,0.0,0.3785116232537298,7,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Control: Burr Oak Reservoir BO4,Metagenomics,0.3,0.0,0.3785116232537298,2,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.3,0.3333333333333333,-0.03652587602511388,6,0.3333333333333333
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.3,0.0,0.3785116232537298,1,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.3,1.0,-0.6214883767462701,1,1.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.3,6.818181818181818,-2.588321512811071,11,0.5454545454545454
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.3,0.0,0.3785116232537298,21,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.3,0.0,0.3785116232537298,4,0.0
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.3,0.1111111111111111,0.2265085298086797,9,0.1111111111111111
K19611: fepA,Iron acquisition,"ferric enterobactin receptor (fepA, pfeA, iroN, pirA)",Other iron-rich / unassigned,Metagenomics,0.3,0.0,0.3785116232537298,1,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.4,0.0,0.4854268271702417,4,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.4,0.0,0.4854268271702417,7,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Control: Burr Oak Reservoir BO4,Metagenomics,0.4,0.0,0.4854268271702417,2,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.4,0.0,0.4854268271702417,6,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.4,0.0,0.4854268271702417,1,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.4,0.0,0.4854268271702417,1,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.4,0.0,0.4854268271702417,11,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.4,0.0,0.4854268271702417,21,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.4,0.0,0.4854268271702417,4,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.4,0.0,0.4854268271702417,9,0.0
K20150: Cyc2,Iron oxidation,iron:rusticyanin reductase [EC:1.16.9.1] ,Other iron-rich / unassigned,Metagenomics,0.4,0.0,0.4854268271702417,1,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.15,0.0,0.2016338611696504,4,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,7,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Control: Burr Oak Reservoir BO4,Metagenomics,0.15,0.0,0.2016338611696504,2,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.15,0.0,0.2016338611696504,6,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.15,0.0,0.2016338611696504,1,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.15,0.0,0.2016338611696504,1,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.15,0.0,0.2016338611696504,11,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.15,0.0,0.2016338611696504,21,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,4,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.15,0.0,0.2016338611696504,9,0.0
K20466: mmpL11,Iron acquisition - heme transport,heme transporter,Other iron-rich / unassigned,Metagenomics,0.15,0.0,0.2016338611696504,1,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.05,0.0,0.070389327891398,4,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,7,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Control: Burr Oak Reservoir BO4,Metagenomics,0.05,0.0,0.070389327891398,2,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.05,0.0,0.070389327891398,6,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.05,0.0,0.070389327891398,1,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.05,0.0,0.070389327891398,1,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.05,0.0,0.070389327891398,11,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.05,0.0,0.070389327891398,21,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.05,0.0,0.070389327891398,4,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.05,0.0,0.070389327891398,9,0.0
K20467: Rv0203 ,Iron acquisition - heme transport,heme-binding protein,Other iron-rich / unassigned,Metagenomics,0.05,0.0,0.070389327891398,1,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.15,0.0,0.2016338611696504,4,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,7,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Control: Burr Oak Reservoir BO4,Metagenomics,0.15,0.0,0.2016338611696504,2,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.15,0.0,0.2016338611696504,6,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.15,0.0,0.2016338611696504,1,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.15,0.0,0.2016338611696504,1,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.15,0.0,0.2016338611696504,11,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.15,0.0,0.2016338611696504,21,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,4,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.15,0.0,0.2016338611696504,9,0.0
K20468: K20468,Iron acquisition - heme transport,putative heme transporter,Other iron-rich / unassigned,Metagenomics,0.15,0.0,0.2016338611696504,1,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.8,0.0,0.8479969065549501,4,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.8,0.0,0.8479969065549501,7,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Control: Burr Oak Reservoir BO4,Metagenomics,0.8,0.0,0.8479969065549501,2,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.8,0.0,0.8479969065549501,6,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.8,0.0,0.8479969065549501,1,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.8,0.0,0.8479969065549501,1,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.8,0.0,0.8479969065549501,11,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.8,0.0,0.8479969065549501,21,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.8,0.0,0.8479969065549501,4,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.8,0.0,0.8479969065549501,9,0.0
K20469,Iron acquisition - heme transport,putative heme transporter,Other iron-rich / unassigned,Metagenomics,0.8,0.0,0.8479969065549501,1,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.6,0.0,0.6780719051126377,4,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.6,0.0,0.6780719051126377,7,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Control: Burr Oak Reservoir BO4,Metagenomics,0.6,0.0,0.6780719051126377,2,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.6,0.0,0.6780719051126377,6,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.6,0.0,0.6780719051126377,1,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.6,0.0,0.6780719051126377,1,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.6,0.0,0.6780719051126377,11,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.6,0.0,0.6780719051126377,21,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.6,0.0,0.6780719051126377,4,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.6,0.0,0.6780719051126377,9,0.0
K20470: mmpL3,Iron transport,trehalose monomycolate/heme transporter,Other iron-rich / unassigned,Metagenomics,0.6,0.0,0.6780719051126377,1,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.15,0.0,0.2016338611696504,4,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,7,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Control: Burr Oak Reservoir BO4,Metagenomics,0.15,0.0,0.2016338611696504,2,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.15,0.0,0.2016338611696504,6,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.15,0.0,0.2016338611696504,1,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.15,4.0,-2.120294233717712,1,1.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.15,0.0,0.2016338611696504,11,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.15,0.0,0.2016338611696504,21,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.15,0.0,0.2016338611696504,4,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.15,0.0,0.2016338611696504,9,0.0
K21480: pbsA1,Iron acquisition - heme oxygenase,"heme oxygenase (biliverdin-producing, ferredoxin) [EC:1.14.15.20]",Other iron-rich / unassigned,Metagenomics,0.15,0.0,0.2016338611696504,1,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,2.85,0.0,1.944858445807539,4,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,2.85,0.0,1.944858445807539,7,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Control: Burr Oak Reservoir BO4,Metagenomics,2.85,0.0,1.944858445807539,2,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Ferruginous lake/sediment group: Lake Matano,Metagenomics,2.85,0.0,1.944858445807539,6,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Ferruginous lake/sediment group: Lake Superior,Combined assembly,2.85,0.0,1.944858445807539,1,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,2.85,0.0,1.944858445807539,1,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,2.85,0.0,1.944858445807539,11,0.0
K21481: TB11.2,Iron acquisition - heme oxygenase,heme oxygenase (mycobilin-producing) [EC:1.14.99.57],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.85,0.0,1.944858445807539,21,0.0
