rank,original_name,current_name,ncbi_taxid,status,matched_name_class,source
Family,Rhizobiaceae,Rhizobiaceae,82115,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhizodiscinaceae,Rhizodiscinaceae,2706122,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhizopodaceae,Rhizopodaceae,1344955,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodanobacteraceae,Rhodanobacteraceae,1775411,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodobacteraceae,Paracoccaceae,31989,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodobiaceae,Rhodobiaceae,119043,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodocyclaceae,Rhodocyclaceae,75787,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodogorgonaceae,Rhodogorgonaceae,31492,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodomelaceae,Rhodomelaceae,2803,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodospirillaceae,Rhodospirillaceae,41295,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodothalassiaceae,Rhodothalassiaceae,1544800,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodothermaceae,Rhodothermaceae,563843,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rhodovibrionaceae,Rhodovibrionaceae,2844403,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rickettsiaceae,Rickettsiaceae,775,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rikenellaceae,Rikenellaceae,171550,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rivulariaceae,Rivulariaceae,1185,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Robiginitomaculaceae,Robiginitomaculaceae,2800062,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Romeriaceae,Romeriaceae,1890432,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Roseiarcaceae,Roseiarcaceae,1643957,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Roseiflexaceae,Roseiflexaceae,1508635,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Roseivirgaceae,Roseivirgaceae,2762306,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Roseobacteraceae,Roseobacteraceae,2854170,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Ruaniaceae,Ruaniaceae,1331736,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rubricoccaceae,Rubricoccaceae,1853227,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rubritaleaceae,Rubritaleaceae,1648490,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rubrobacteraceae,Rubrobacteraceae,84997,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Russulaceae,Russulaceae,5401,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Rutstroemiaceae,Rutstroemiaceae,110844,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saccharomycetaceae,Saccharomycetaceae,4893,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saccharomycodaceae,Saccharomycodaceae,34365,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saccharospirillaceae,Saccharospirillaceae,255527,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saccotheciaceae,Saccotheciaceae,1570301,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salibacteraceae,Salibacteraceae,2772535,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salinarimonadaceae,Salinarimonadaceae,2137278,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salinisphaeraceae,Salinisphaeraceae,742031,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salinivirgaceae,Salinivirgaceae,1970190,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salisaetaceae,Salisaetaceae,2893042,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salpingoecidae,Salpingoecidae,81529,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Salsipaludibacteraceae,Salsipaludibacteraceae,2917697,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sandaracinaceae,Sandaracinaceae,1055686,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sanguibacteraceae,Sanguibacteraceae,145360,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saprolegniaceae,Saprolegniaceae,4764,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Saprospiraceae,Saprospiraceae,89374,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sarcocystidae,Sarcocystidae,5809,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sarocladiaceae,Sarocladiaceae,2502719,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Scenedesmaceae,Scenedesmaceae,3086,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Schitoviridae,Schitoviridae,2842329,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Schizophyllaceae,Schizophyllaceae,5332,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Schizoporaceae,Schizoporaceae,574935,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Schizosaccharomycetaceae,Schizosaccharomycetaceae,4894,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Schleiferiaceae,Schleiferiaceae,1333713,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sclerodermataceae,Sclerodermataceae,37466,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sclerotiniaceae,Sclerotiniaceae,28983,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Scytonemataceae,Scytonemataceae,1182,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Scytosiphonaceae,Scytosiphonaceae,2891,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sedimentisphaeraceae,Sedimentisphaeraceae,2483367,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Segniliparaceae,Segniliparaceae,316606,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Segnochrobactraceae,Segnochrobactraceae,2822331,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Selenastraceae,Selenastraceae,35466,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Selenomonadaceae,Selenomonadaceae,1843491,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Serendipitaceae,Serendipitaceae,1506295,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Shewanellaceae,Shewanellaceae,267890,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sigmoideomycetaceae,Sigmoideomycetaceae,78905,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Silvanigrellaceae,Silvanigrellaceae,2024974,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Simkaniaceae,Simkaniaceae,92712,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sinobacteraceae,Nevskiaceae,568386,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Siphoviridae,Siphoviridae,,unmatched-kept-unchanged,,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sirenicapillariaceae,Sirenicapillariaceae,2934961,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sneathiellaceae,Sneathiellaceae,510685,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Solibacteraceae,Solibacteraceae,332161,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Solirubrobacteraceae,Solirubrobacteraceae,320599,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sordariaceae,Sordariaceae,5148,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sparassidaceae,Sparassidaceae,40465,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphaerobacteraceae,Sphaerobacteraceae,85002,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphaerochaetaceae,Sphaerochaetaceae,2791015,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphaeropleaceae,Sphaeropleaceae,52675,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphingobacteriaceae,Sphingobacteriaceae,84566,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphingomonadaceae,Sphingomonadaceae,41297,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sphingosinicellaceae,Sphingosinicellaceae,2820280,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spirochaetaceae,Spirochaetaceae,137,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spiroplasmataceae,Spiroplasmataceae,2131,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spirosomaceae,Spirosomaceae,,unmatched-kept-unchanged,,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spirulinaceae,Spirulinaceae,1890448,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spizellomycetaceae,Spizellomycetaceae,34479,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Spongiibacteraceae,Spongiibacteraceae,1706375,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sporichthyaceae,Sporichthyaceae,85033,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sporidiobolaceae,Sporidiobolaceae,1799696,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sporocadaceae,Sporocadaceae,1812776,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sporolactobacillaceae,Sporolactobacillaceae,186821,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sporomusaceae,Sporomusaceae,1843490,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Stachybotryaceae,Stachybotryaceae,1667166,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Staphylococcaceae,Staphylococcaceae,90964,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Stappiaceae,Stappiaceae,2821832,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Stellaceae,Allostellaceae,2844601,updated,synonym,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Stentoridae,Stentoridae,219169,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Steroidobacteraceae,Steroidobacteraceae,2689614,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sterolibacteriaceae,Sterolibacteriaceae,2008793,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sticholonchidae,Sticholonchidae,240576,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Streblomastigidae,Streblomastigidae,222438,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Streptococcaceae,Streptococcaceae,1300,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Streptomycetaceae,Streptomycetaceae,2062,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Streptosporangiaceae,Streptosporangiaceae,2004,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Strophariaceae,Strophariaceae,40562,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Stygiellidae,Stygiellidae,2683625,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Succinivibrionaceae,Succinivibrionaceae,83763,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Suessiaceae,Suessiaceae,89955,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Suillaceae,Suillaceae,227336,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sulfolobaceae,Sulfolobaceae,118883,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sulfuricellaceae,Sulfuricellaceae,2772226,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sulfurospirillaceae,Sulfurospirillaceae,2932623,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sulfurovaceae,Sulfurovaceae,2771472,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sutterellaceae,Sutterellaceae,995019,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Symbiobacteriaceae,Symbiobacteriaceae,543349,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Symbiodiniaceae,Symbiodiniaceae,252141,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Symphyonemataceae,Symphyonemataceae,1892258,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Sympoventuriaceae,Sympoventuriaceae,1111112,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syncephalastraceae,Syncephalastraceae,37566,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Synchytriaceae,Synchytriaceae,286113,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Synechococcaceae,Synechococcaceae,1890426,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Synergistaceae,Synergistaceae,649777,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syntrophaceae,Syntrophaceae,213468,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syntrophobacteraceae,Syntrophobacteraceae,213465,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syntrophomonadaceae,Syntrophomonadaceae,68298,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syntrophorhabdaceae,Syntrophorhabdaceae,513556,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Syntrophotaleaceae,Syntrophotaleaceae,2812024,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tannerellaceae,Tannerellaceae,2005525,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tenuifilaceae,Tenuifilaceae,2760872,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tepidamorphaceae,Tepidamorphaceae,2844863,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tepidanaerobacteraceae,Tepidanaerobacteraceae,2770092,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tepidiformaceae,Tepidiformaceae,2682227,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tepidisphaeraceae,Tepidisphaeraceae,1771355,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Terasakiellaceae,Terasakiellaceae,2813951,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Teratosphaeriaceae,Teratosphaeriaceae,668547,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Terrimicrobiaceae,Terrimicrobiaceae,2762316,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tetrabaenaceae,Tetrabaenaceae,47777,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Tetraplosphaeriaceae,Tetraplosphaeriaceae,714940,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thalassiosiraceae,Thalassiosiraceae,29202,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thalassobaculaceae,Thalassobaculaceae,2844864,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thalassospiraceae,Thalassospiraceae,2844866,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Theileriidae,Theileriidae,27994,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thelephoraceae,Thelephoraceae,56488,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermaceae,Thermaceae,188786,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermincolaceae,Thermincolaceae,2937911,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermithiobacillaceae,Thermithiobacillaceae,225059,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermoactinomycetaceae,Thermoactinomycetaceae,186824,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermoanaerobacteraceae,Thermoanaerobacteraceae,186814,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermoanaerobacterales Family III. Incertae Sedis,Thermoanaerobacterales Family III. Incertae Sedis,543371,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermoanaerobacterales Family IV. Incertae Sedis,Thermoanaerobacterales Family IV. Incertae Sedis,543372,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermoanaerobaculaceae,Thermoanaerobaculaceae,2562242,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
Family,Thermococcaceae,Thermococcaceae,2259,current,scientific name,NCBI taxdump: https://ftp.ncbi.nlm.nih.gov/pub/taxonomy/taxdump.tar.gz
