KO,Metabolism,KO description,ST8_group,data_layer,mean_count,total_count,detection_fraction,n_samples
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,19.5,117,1.0,6
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,178.0,178,1.0,1
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,81.0,891,1.0,11
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,9.11111111111111,82,0.8888888888888888,9
K14941: cofC,"Methanogenesis: F420 biosynthesis, archaea","2-phospho-L-lactate/phosphoenolpyruvate guanylyltransferase [EC:2.7.7.68 2.7.7.105] (cofC, fbiD)",Other iron-rich / unassigned,Metagenomics,93.0,93,1.0,1
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,14.25,57,1.0,4
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.4285714285714285,3,0.4285714285714285,7
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Matano,Metagenomics,18.0,108,0.8333333333333334,6
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Superior,Combined assembly,135.0,135,1.0,1
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,38.09090909090909,419,1.0,11
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,2.238095238095238,47,0.3809523809523809,21
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,5.888888888888889,53,0.7777777777777778,9
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Other iron-rich / unassigned,Metagenomics,40.0,40,1.0,1
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.5,2,0.5,4
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Ferruginous lake/sediment group: Lake Matano,Metagenomics,1.666666666666667,10,0.8333333333333334,6
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Ferruginous lake/sediment group: Lake Superior,Combined assembly,17.0,17,1.0,1
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,1.545454545454545,17,0.5454545454545454,11
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,3.904761904761905,82,0.9047619047619048,21
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.111111111111111,10,0.4444444444444444,9
K15020,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acryloyl-coenzyme A reductase [EC:1.3.1.84] (K15020),Other iron-rich / unassigned,Metagenomics,5.0,5,1.0,1
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,6.5,26,1.0,4
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.1428571428571428,1,0.1428571428571428,7
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Ferruginous lake/sediment group: Lake Matano,Metagenomics,50.0,300,0.8333333333333334,6
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Ferruginous lake/sediment group: Lake Superior,Combined assembly,39.0,39,1.0,1
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,5.0,5,1.0,1
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Ferruginous lake/sediment group: Lake Towuti,Metagenomics,54.54545454545455,600,0.7272727272727273,11
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,4.777777777777778,43,0.7777777777777778,9
K15022: fdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,formate dehydrogenase (NADP+) beta subunit [EC:1.17.1.10],Other iron-rich / unassigned,Metagenomics,7.0,7,1.0,1
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,5.75,23,1.0,4
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Ferruginous lake/sediment group: Lake Matano,Metagenomics,28.16666666666667,169,1.0,6
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Ferruginous lake/sediment group: Lake Superior,Combined assembly,35.0,35,1.0,1
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,1.0,1,1.0,1
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,6.272727272727272,69,0.8181818181818182,11
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,3.111111111111111,28,0.4444444444444444,9
K15024: pduL,Carbon Fixation: Acetate production,putative phosphotransacetylase [EC:2.3.1.8] (K15024),Other iron-rich / unassigned,Metagenomics,1.0,1,1.0,1
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.25,1,0.25,4
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Ferruginous lake/sediment group: Lake Matano,Metagenomics,1.5,9,0.6666666666666666,6
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Ferruginous lake/sediment group: Lake Superior,Combined assembly,1.0,1,1.0,1
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,4.272727272727272,47,0.6363636363636364,11
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.6666666666666666,6,0.5555555555555556,9
K15036,Carbon Fixation: 3-Hydroxypropionate bi-cycle,acetyl-CoA/propionyl-CoA carboxylase [EC:6.4.1.2 6.4.1.3 2.1.3.15] (K15036),Other iron-rich / unassigned,Metagenomics,2.0,2,1.0,1
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0,0.0,4
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.6666666666666666,4,0.6666666666666666,6
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Superior,Combined assembly,1.0,1,1.0,1
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.1818181818181818,2,0.1818181818181818,11
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,1.0,9,0.4444444444444444,9
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Other iron-rich / unassigned,Metagenomics,2.0,2,1.0,1
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.0,0,0.0,4
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Control: Burr Oak Reservoir BO4,Metagenomics,0.0,0,0.0,2
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Ferruginous lake/sediment group: Lake Matano,Metagenomics,3.333333333333333,20,0.8333333333333334,6
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Ferruginous lake/sediment group: Lake Superior,Combined assembly,3.0,3,1.0,1
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,26.63636363636364,293,0.6363636363636364,11
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.2222222222222222,2,0.2222222222222222,9
K15039: ydfG,Carbon Fixation: 3-Hydroxypropionate bi-cycle,3-hydroxypropionate dehydrogenase (NADP+) [EC:1.1.1.298] (K15039),Other iron-rich / unassigned,Metagenomics,0.0,0,0.0,1
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,16.0,64,1.0,4
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.2857142857142857,2,0.1428571428571428,7
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Control: Burr Oak Reservoir BO4,Metagenomics,1.0,2,0.5,2
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Ferruginous lake/sediment group: Lake Matano,Metagenomics,22.33333333333333,134,0.8333333333333334,6
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Ferruginous lake/sediment group: Lake Superior,Combined assembly,82.0,82,1.0,1
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.0,0,0.0,1
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,5.636363636363637,62,0.7272727272727273,11
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.0,0,0.0,21
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.0,0,0.0,4
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,28.77777777777778,259,0.8888888888888888,9
K15864: nirS,Nitrogen: Denitrification (reduction pathway),nitrite reductase (NO-forming) / hydroxylamine reductase [EC:1.7.2.1 1.7.99.1] (nirS),Other iron-rich / unassigned,Metagenomics,3.0,3,1.0,1
K15876: nrfH,Nitrogen: Dissimilatory nitrate reduction (reduction pathway),cytochrome c nitrite reductase small subunit (nrfH),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,57.75,231,1.0,4
K15876: nrfH,Nitrogen: Dissimilatory nitrate reduction (reduction pathway),cytochrome c nitrite reductase small subunit (nrfH),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.0,0,0.0,7
