	Domain	Phylum	Class	Order	Family	Genus	Species
OTU28162	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloferacaceae	Salinigranum	 NA
OTU28163	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Heyndrickxia	 Weizmannia acidiproducens
OTU28164	Bacteria	Unclassified	 NA	Unclassified	Unclassified	Unclassified	 Microgenomates group bacterium GW2011_GWC1_39_7
OTU28165	Bacteria	Pseudomonadota	 Gammaproteobacteria	Alteromonadales	Shewanellaceae	Shewanella	 Shewanella putrefaciens
OTU28166	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces seoulensis
OTU28167	Bacteria	Candidatus Shapirobacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Shapirobacteria bacterium CG10_big_fil_rev_8_21_14_0_10_48_15
OTU28168	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Flavimaricola	 Flavimaricola marinus
OTU28169	Bacteria	Pseudomonadota	 Gammaproteobacteria	Thiotrichales	Piscirickettsiaceae	Hydrogenovibrio	 Hydrogenovibrio sp. JE_KL2
OTU28170	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	 Arthrobacter sp. Hiyo1
OTU28171	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces sp. MnatMP-M17
OTU28172	Bacteria	Fusobacteriota	 Fusobacteriia	Fusobacteriales	Leptotrichiaceae	Leptotrichia	 Leptotrichia shahii
OTU28173	Bacteria	Actinomycetota	 Actinomycetia	Propionibacteriales	Nocardioidaceae	Aeromicrobium	 Aeromicrobium fastidiosum
OTU28174	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	 Pseudomonas sp. MPBD7-1
OTU28175	Bacteria	Pseudomonadota	 Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Croceicoccus	 Croceicoccus sp. JLT1
OTU28176	Eukaryota	Ascomycota	 Leotiomycetes	Unclassified	Pseudeurotiaceae	Pseudogymnoascus	 Pseudogymnoascus sp. 05NY08
OTU28177	Eukaryota	Basidiomycota	 Agaricomycetes	Sebacinales	Serendipitaceae	Serendipita	 Serendipita sp. 399
OTU28178	Bacteria	Candidatus Buchananbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Buchananbacteria bacterium RIFCSPLOWO2_01_FULL_46_12
OTU28179	Bacteria	Pseudomonadota	 Gammaproteobacteria	Oceanospirillales	Oceanospirillaceae	Neptunomonas	 Neptunomonas sp. XY-337
OTU28180	Bacteria	Pseudomonadota	 Deltaproteobacteria	Unclassified	Unclassified	Unclassified	 Deltaproteobacteria bacterium GWC2_56_8
OTU28181	Bacteria	Pseudomonadota	 Gammaproteobacteria	Moraxellales	Moraxellaceae	Acinetobacter	 Acinetobacter sp. YH12151
OTU28182	Viruses	Nucleocytoviricota	 Megaviricetes	Imitervirales	Mimiviridae	Unclassified	 Terrestrivirus sp.
OTU28183	Bacteria	Candidatus Roizmanbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Roizmanbacteria bacterium RIFCSPHIGHO2_01_FULL_39_12c
OTU28184	Bacteria	Pseudomonadota	 Gammaproteobacteria	Moraxellales	Moraxellaceae	Psychrobacter	 Psychrobacter sp. N25K4-3-2
OTU28185	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Weeksellaceae	Moheibacter	 Moheibacter sediminis
OTU28186	Bacteria	Bacteroidota	 Bacteroidia	Bacteroidales	Bacteroidaceae	Bacteroides	 Bacteroides sp. Marseille-P3684
OTU28187	Bacteria	Bacillota	 Clostridia	Eubacteriales	Lachnospiraceae	Unclassified	 Lachnospiraceae bacterium YSD2013
OTU28188	Bacteria	Bacillota	 Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	 Roseburia sp. CAG:10041_57
OTU28189	Bacteria	Cyanobacteriota	 NA	Synechococcales	Synechococcaceae	Synechococcus	 Synechococcus sp. Lanier
OTU28190	Bacteria	Unclassified	 NA	Unclassified	Unclassified	Unclassified	 Parcubacteria group bacterium GW2011_GWA1_47_8
OTU28191	Bacteria	Actinomycetota	 Actinomycetia	Pseudonocardiales	Pseudonocardiaceae	Amycolatopsis	 Amycolatopsis sp. FU40
OTU28192	Bacteria	Bacillota	 Bacilli	Lactobacillales	Enterococcaceae	Enterococcus	 Enterococcus asini
OTU28193	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Paracoccus	 Paracoccus zeaxanthinifaciens
OTU28194	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Burkholderiaceae	Burkholderia	 Burkholderia sp. AU39826
OTU28195	Bacteria	Candidatus Yanofskybacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Yanofskybacteria bacterium RIFCSPHIGHO2_01_FULL_48_25b
OTU28196	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Natrialbaceae	Natribaculum	 Natribaculum longum
OTU28197	Bacteria	Pseudomonadota	 Alphaproteobacteria	Hyphomicrobiales	Phyllobacteriaceae	Mesorhizobium	 Mesorhizobium sp. LSJC264A00
OTU28198	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Bacillus	 Bacillus sp. Soil745
OTU28199	Eukaryota	Ascomycota	 Pezizomycetes	Pezizales	Pezizaceae	Unclassified	 NA
OTU28200	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Tamlana	 Tamlana sp. s12
OTU28201	Bacteria	Pseudomonadota	 Alphaproteobacteria	Hyphomicrobiales	Bartonellaceae	Bartonella	 Bartonella fuyuanensis
OTU28202	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Oceanobacillus	 Oceanobacillus sojae
OTU28203	Bacteria	Pseudomonadota	 Gammaproteobacteria	Vibrionales	Vibrionaceae	Candidatus Photodesmus	 Candidatus Photodesmus blepharus
OTU28204	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Mangrovimonas	 Mangrovimonas yunxiaonensis
OTU28205	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	 Alcaligenes sp. 13f
OTU28206	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Microbacteriaceae	Microbacterium	 Microbacterium pseudoresistens
OTU28207	Eukaryota	Ascomycota	 Dothideomycetes	Mycosphaerellales	Dissoconiaceae	Dissoconium	 Dissoconium aciculare
OTU28208	Bacteria	Bacillota	 Bacilli	Caryophanales	Unclassified	Geomicrobium	 Geomicrobium sp. JCM 19055
OTU28209	Archaea	Thermoproteota	 Thermoprotei	Sulfolobales	Sulfolobaceae	Stygiolobus	 NA
OTU28210	Bacteria	Synergistota	 Synergistia	Synergistales	Unclassified	Unclassified	 Synergistales bacterium 57_84
OTU28211	Archaea	Methanobacteriota	 NA	Unclassified	Unclassified	Unclassified	 uncultured marine group II/III euryarchaeote KM3_109_G01
OTU28212	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Unclassified	Unclassified	 Halobacteriales archaeon QS_7_69_60
OTU28213	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces angustmyceticus
OTU28214	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Geobacillus	 Geobacillus thermoleovorans
OTU28215	Eukaryota	Basidiomycota	 Agaricomycetes	Agaricales	Tricholomataceae	Laccaria	 NA
OTU28216	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Unclassified	Unclassified	 Halobacteriales archaeon QH_10_67_13
OTU28217	Bacteria	Bacillota	 Clostridia	Eubacteriales	Unclassified	Intestinimonas	 Intestinimonas sp. MSJ-38
OTU28218	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Weeksellaceae	Riemerella	 NA
OTU28219	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces boluensis
OTU28220	Bacteria	Thermotogae	 Thermotogae	Petrotogales	Petrotogaceae	Petrotoga	 Petrotoga miotherma
OTU28221	Bacteria	Nitrospinota	 Nitrospinia	Nitrospinales	Nitrospinaceae	Nitrospina	 Nitrospina sp. Nb-3
OTU28222	Bacteria	Bacillota	 Clostridia	Eubacteriales	Oscillospiraceae	Flavonifractor	 Flavonifractor sp. An10
OTU28223	Bacteria	Candidatus Woesebacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Woesebacteria bacterium RIFCSPHIGHO2_12_FULL_42_9
OTU28224	Eukaryota	Ascomycota	 Leotiomycetes	Helotiales	Helotiaceae	Bisporella	 Bisporella sp. PMI_857
OTU28225	Bacteria	Bacillota	 Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	 Paenibacillus sp. JJ-7
OTU28226	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Natrialbaceae	Halobiforma	 NA
OTU28227	Bacteria	Pseudomonadota	 Alphaproteobacteria	Hyphomicrobiales	Rhizobiaceae	Rhizobium	 Rhizobium sp. MHM7A
OTU28228	Bacteria	Bacillota	 Bacilli	Caryophanales	Caryophanaceae	Kurthia	 NA
OTU28229	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Bacillus	 Bacillus sp. NSP2.1
OTU28230	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	 Ralstonia sp. NFACC01
OTU28231	Bacteria	Unclassified	 NA	Unclassified	Unclassified	Unclassified	 uncultured bacterium A1Q1_fos_515
OTU28232	Bacteria	Bacillota	 Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	 Paenibacillus sp. NAIST15-1
OTU28233	Bacteria	Candidatus Spechtbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Spechtbacteria bacterium RIFCSPLOWO2_01_FULL_46_10
OTU28234	Bacteria	Actinomycetota	 Actinomycetia	Mycobacteriales	Corynebacteriaceae	Corynebacterium	 Corynebacterium hindlerae
OTU28235	Bacteria	Bacillota	 Bacilli	Caryophanales	Caryophanaceae	Sporosarcina	 Sporosarcina sp. ACRSM
OTU28236	Bacteria	Candidatus Nomurabacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Nomurabacteria bacterium GW2011_GWA2_35_80
OTU28237	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Microbacteriaceae	Leucobacter	 Leucobacter viscericola
OTU28238	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloferacaceae	Halonotius	 NA
OTU28239	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Bacillus	 Bacillus nitratireducens
OTU28240	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Alcaligenaceae	Alcaligenes	 Alcaligenes aquatilis
OTU28241	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Pontivivens	 Monaibacterium sp. ALG8
OTU28242	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloferacaceae	Halobaculum	 Halobaculum saliterrae
OTU28243	Bacteria	Candidatus Woesebacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Woesebacteria bacterium RBG_19FT_COMBO_42_9
OTU28244	Eukaryota	Mucoromycota	 Umbelopsidomycetes	Umbelopsidales	Umbelopsidaceae	Umbelopsis	 Umbelopsis sp. PMI_123
OTU28245	Bacteria	Pseudomonadota	 Betaproteobacteria	Neisseriales	Chromobacteriaceae	Chitinibacter	 Chitinibacter sp. GC72
OTU28246	Bacteria	Bacillota	 Clostridia	Eubacteriales	Peptostreptococcaceae	Peptostreptococcus	 Peptostreptococcus porci
OTU28247	Eukaryota	Ascomycota	 Saccharomycetes	Saccharomycetales	Saccharomycetaceae	Saccharomyces	 Saccharomyces arboricola
OTU28248	Bacteria	Bacillota	 Bacilli	Caryophanales	Staphylococcaceae	Jeotgalicoccus	 Jeotgalicoccus schoeneichii
OTU28249	Bacteria	Bacillota	 Tissierellia	Tissierellales	Peptoniphilaceae	Parvimonas	 Parvimonas sp. KA00067
OTU28250	Bacteria	candidate division WWE3	 NA	Unclassified	Unclassified	Unclassified	 candidate division WWE3 bacterium CG_4_9_14_3_um_filter_34_6
OTU28251	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodospirillales	Azospirillaceae	Azospirillum	 Azospirillum sp. CAG:260
OTU28252	Bacteria	Bacillota	 Clostridia	Eubacteriales	Clostridiaceae	Alkaliphilus	 Alkaliphilus pronyensis
OTU28253	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Aestuariivivens	 Aestuariivivens sp. MT3-5-12
OTU28254	Bacteria	Candidatus Jorgensenbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Jorgensenbacteria bacterium GWC1_48_12
OTU28255	Bacteria	Unclassified	 NA	Unclassified	Unclassified	Unclassified	 uncultured bacterium Ak20-3
OTU28256	Bacteria	Pseudomonadota	 Alphaproteobacteria	Holosporales	Holosporaceae	Holospora	 NA
OTU28257	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Burkholderiaceae	Ralstonia	 blood disease bacterium R229
OTU28258	Eukaryota	Ascomycota	 Orbiliomycetes	Orbiliales	Orbiliaceae	Dactylellina	 Dactylellina cionopaga
OTU28259	Bacteria	Spirochaetota	 Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	 Leptospira jelokensis
OTU28260	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Leeuwenhoekiella	 Leeuwenhoekiella nanhaiensis
OTU28261	Eukaryota	Ascomycota	 Dothideomycetes	Pleosporales	Lindgomycetaceae	Lindgomyces	 Lindgomyces ingoldianus
OTU28262	Bacteria	Bacillota	 Bacilli	Caryophanales	Unclassified	Exiguobacterium	 Exiguobacterium sp. s56
OTU28263	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Flavobacterium	 Flavobacterium cutihirudinis
OTU28264	Bacteria	Pseudomonadota	 Gammaproteobacteria	Chromatiales	Halothiobacillaceae	Halothiobacillus	 Halothiobacillus sp. 14-55-98
OTU28265	Bacteria	Candidatus Moranbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Moranbacteria bacterium RIFCSPLOWO2_12_FULL_48_12
OTU28266	Eukaryota	Oomycota	 NA	Peronosporales	Peronosporaceae	Phytophthora	 Phytophthora ramorum
OTU28267	Bacteria	Bacteroidota	 Sphingobacteriia	Sphingobacteriales	Sphingobacteriaceae	Mucilaginibacter	 Mucilaginibacter sp. Bleaf8
OTU28268	Eukaryota	Basidiomycota	 Agaricomycetes	Boletales	Boletaceae	Boletus	 NA
OTU28269	Bacteria	Actinomycetota	 Actinomycetia	Mycobacteriales	Nocardiaceae	Williamsia	 Williamsia marianensis
OTU28270	Bacteria	Candidatus Berkelbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Berkelbacteria bacterium CG_4_8_14_3_um_filter_39_27
OTU28271	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloferacaceae	Halorubrum	 Halorubrum chaoviator
OTU28272	Bacteria	Bacillota	 Bacilli	Lactobacillales	Carnobacteriaceae	Jeotgalibaca	 Jeotgalibaca arthritidis
OTU28273	Bacteria	Pseudomonadota	 Oligoflexia	Bacteriovoracales	Halobacteriovoraceae	Halobacteriovorax	 NA
OTU28274	Bacteria	Bacillota	 Bacilli	Lactobacillales	Lactobacillaceae	Fructobacillus	 Fructobacillus tropaeoli
OTU28275	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Actinobacillus	 Actinobacillus minor
OTU28276	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloarculaceae	Halomicrobium	 Halomicrobium sp. LC1Hm
OTU28277	Bacteria	Candidatus Magasanikbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Magasanikbacteria bacterium GW2011_GWC2_40_17
OTU28278	Bacteria	Bacillota	 Clostridia	Eubacteriales	Lachnospiraceae	Roseburia	 Roseburia sp. CAG:100
OTU28279	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Microbacteriaceae	Leifsonia	 Leifsonia sp. Root227
OTU28280	Bacteria	Pseudomonadota	 NA	Unclassified	Unclassified	Unclassified	 Proteobacteria bacterium CAG:139
OTU28281	Bacteria	Actinomycetota	 Actinomycetia	Micromonosporales	Micromonosporaceae	Salinispora	 Salinispora fenicalii
OTU28282	Bacteria	Spirochaetota	 Spirochaetia	Leptospirales	Leptospiraceae	Leptospira	 Leptospira ainlahdjerensis
OTU28283	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Lederbergia	 NA
OTU28284	Bacteria	Bacteroidota	 Cytophagia	Cytophagales	Hymenobacteraceae	Hymenobacter	 Hymenobacter duratus
OTU28285	Bacteria	Pseudomonadota	 Gammaproteobacteria	Enterobacterales	Morganellaceae	Xenorhabdus	 Xenorhabdus lircayensis
OTU28286	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodospirillales	Kiloniellaceae	Unclassified	 NA
OTU28287	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pseudomonadales	Unclassified	Unclassified	 Pseudomonadales bacterium RIFCSPLOWO2_12_59_9
OTU28288	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	 Pseudomonas sp. PB101
OTU28289	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces sp. CoH27
OTU28290	Eukaryota	Rhodophyta	 Florideophyceae	Ceramiales	Dasyaceae	Heterosiphonia	 Heterosiphonia pulchra
OTU28291	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pasteurellales	Pasteurellaceae	Vespertiliibacter	 Vespertiliibacter pulmonis
OTU28292	Bacteria	Bacteroidota	 Cytophagia	Cytophagales	Marivirgaceae	Marivirga	 Marivirga tractuosa
OTU28293	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	 Arthrobacter sp. SLBN-53
OTU28294	Bacteria	Candidatus Nealsonbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Nealsonbacteria bacterium RIFOXYB1_FULL_40_15
OTU28295	Bacteria	Pseudomonadota	 Betaproteobacteria	Burkholderiales	Comamonadaceae	Acidovorax	 Acidovorax sp. ACV02
OTU28296	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	 Chryseobacterium sp. R2A-55
OTU28297	Bacteria	Candidatus Magasanikbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Magasanikbacteria bacterium RIFOXYC2_FULL_40_16
OTU28298	Bacteria	Candidatus Levybacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Levybacteria bacterium RIFCSPLOWO2_02_FULL_37_10
OTU28299	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces sp. SBTS01
OTU28300	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces epipremni
OTU28301	Bacteria	Bacillota	 Tissierellia	Tissierellales	Peptoniphilaceae	Anaerococcus	 Anaerococcus murdochii
OTU28302	Bacteria	Candidatus Nomurabacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Nomurabacteria bacterium RIFCSPLOWO2_12_FULL_37_8
OTU28303	Bacteria	Pseudomonadota	 Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Aestuariibacter	 Aestuariibacter sp. A3R04
OTU28304	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces sp. NRRL B-1677
OTU28305	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	 Arthrobacter sp. zg-Y769
OTU28306	Bacteria	Bacillota	 Bacilli	Lactobacillales	Lactobacillaceae	Paucilactobacillus	 Paucilactobacillus hokkaidonensis
OTU28307	Bacteria	Pseudomonadota	 Gammaproteobacteria	Vibrionales	Vibrionaceae	Photobacterium	 Photobacterium profundum
OTU28308	Bacteria	Bacillota	 Bacilli	Lactobacillales	Lactobacillaceae	Ligilactobacillus	 Ligilactobacillus saerimneri
OTU28309	Bacteria	Bacillota	 Clostridia	Eubacteriales	Lachnospiraceae	Lachnoclostridium	 Lachnoclostridium sp. Marseille-P6806
OTU28310	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Bacillus	 Bacillus sp. Cs-700
OTU28311	Archaea	Methanobacteriota	 Halobacteria	Halobacteriales	Haloferacaceae	Haloplanus	 Haloplanus natans
OTU28312	Bacteria	Actinomycetota	 Actinomycetia	Kitasatosporales	Streptomycetaceae	Streptomyces	 Streptomyces sp. PLAI1-29
OTU28313	Eukaryota	Perkinsozoa	 NA	Perkinsida	Perkinsidae	Perkinsus	 Perkinsus chesapeaki
OTU28314	Bacteria	Pseudomonadota	 Gammaproteobacteria	Enterobacterales	Pectobacteriaceae	Dickeya	 Dickeya zeae
OTU28315	Bacteria	Pseudomonadota	 Gammaproteobacteria	Vibrionales	Vibrionaceae	Veronia	 Veronia nyctiphanis
OTU28316	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Paracoccaceae	Thalassobium	 Thalassobium sp. R2A62
OTU28317	Bacteria	Pseudomonadota	 Gammaproteobacteria	Enterobacterales	Morganellaceae	Providencia	 Providencia alcalifaciens
OTU28318	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Weeksellaceae	Chryseobacterium	 Chryseobacterium sp. SC28
OTU28319	Bacteria	Candidatus Moranbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Moranbacteria bacterium GW2011_GWE1_49_15
OTU28320	Bacteria	Pseudomonadota	 Alphaproteobacteria	Hyphomicrobiales	Devosiaceae	Paradevosia	 Paradevosia shaoguanensis
OTU28321	Bacteria	Bacteroidota	 Flavobacteriia	Flavobacteriales	Flavobacteriaceae	Maribacter	 Maribacter sp. ACAM166
OTU28322	Bacteria	Pseudomonadota	 Gammaproteobacteria	Pseudomonadales	Pseudomonadaceae	Pseudomonas	 Pseudomonas agarici
OTU28323	Eukaryota	Basidiomycota	 Agaricomycetes	Trechisporales	Unclassified	Sistotremastrum	 Sistotremastrum niveocremeum
OTU28324	Bacteria	Pseudomonadota	 Alphaproteobacteria	Sphingomonadales	Erythrobacteraceae	Erythrobacter	 Erythrobacter rubeus
OTU28325	Bacteria	Pseudomonadota	 Gammaproteobacteria	Alteromonadales	Colwelliaceae	Colwellia	 Colwellia sp. MB02u-6
OTU28326	Bacteria	Candidatus Moranbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Moranbacteria bacterium GW2011_GWE1_35_17
OTU28327	Eukaryota	Basidiomycota	 Dacrymycetes	Dacrymycetales	Dacrymycetaceae	Calocera	 NA
OTU28328	Bacteria	Candidatus Woesebacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Woesebacteria bacterium RIFCSPLOWO2_01_FULL_37_19
OTU28329	Bacteria	Pseudomonadota	 Epsilonproteobacteria	Campylobacterales	Helicobacteraceae	Helicobacter	 Helicobacter equorum
OTU28330	Bacteria	Bacillota	 Bacilli	Caryophanales	Paenibacillaceae	Paenibacillus	 Paenibacillus sp. O199
OTU28331	Bacteria	Bacillota	 Bacilli	Caryophanales	Bacillaceae	Bacillus	 Bacillus sp. X1(2014)
OTU28332	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodospirillales	Acetobacteraceae	Gluconobacter	 Gluconobacter sp. P5B12
OTU28333	Archaea	Thermoproteota	 Thermoprotei	Acidilobales	Acidilobaceae	Acidilobus	 Acidilobus sp. SCGC AC-742_E15
OTU28334	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Microbacteriaceae	Frigoribacterium	 Frigoribacterium sp. PhB24
OTU28335	Bacteria	Nitrospirota	 NA	Unclassified	Unclassified	Unclassified	 Nitrospirae bacterium 13_1_40CM_3_62_11
OTU28336	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Marivita	 NA
OTU28337	Bacteria	Bacillota	 Bacilli	Caryophanales	Unclassified	Gemella	 Gemella cuniculi
OTU28338	Bacteria	Pseudomonadota	 Alphaproteobacteria	Rhodobacterales	Roseobacteraceae	Heliomarina	 Heliomarina baculiformis
OTU28339	Bacteria	Bacillota	 Clostridia	Eubacteriales	Unclassified	Lawsonibacter	 Lawsonibacter sp. OA9
OTU28340	Bacteria	Actinomycetota	 Actinomycetia	Micrococcales	Micrococcaceae	Arthrobacter	 Arthrobacter sp. StoSoilA2
OTU28341	Bacteria	Pseudomonadota	 Gammaproteobacteria	Alteromonadales	Alteromonadaceae	Lacimicrobium	 NA
OTU28342	Bacteria	Candidatus Roizmanbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Roizmanbacteria bacterium RIFCSPLOWO2_02_FULL_41_9
OTU28343	Bacteria	Candidatus Jacksonbacteria	 NA	Unclassified	Unclassified	Unclassified	 Candidatus Jacksonbacteria bacterium RIFCSPLOWO2_12_FULL_44_15b
