KO,category,description,ST8_group,data_layer,amazonian_mean_count,external_group_mean_count,log2_ratio_amazonia_vs_external,n_external_samples,detection_fraction_external
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,27.75,15.42857142857143,0.807354922057604,7,0.8571428571428571
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Control: Burr Oak Reservoir BO4,Metagenomics,27.75,4.0,2.523561956057013,2,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,27.75,165.3333333333333,-2.532443453671729,6,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,27.75,170.0,-2.572362463941523,1,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,27.75,75.0,-1.40243746249921,1,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,27.75,184.8181818181818,-2.692257811355949,11,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,27.75,3.523809523809524,2.667951865392188,21,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,27.75,4.0,2.523561956057013,4,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,27.75,72.22222222222223,-1.348719602621364,9,1.0
K01601: rbcL,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase large chain [EC:4.1.1.39] (rbcL, cbbL)",Other iron-rich / unassigned,Metagenomics,27.75,72.0,-1.344334507935642,1,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.75,30.0,-4.146841388329271,4,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.75,6.285714285714286,-2.057715497856287,7,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Control: Burr Oak Reservoir BO4,Metagenomics,0.75,2.0,-0.777607578663552,2,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.75,5.333333333333333,-1.855610090664825,6,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.75,32.0,-4.23703919730085,1,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.75,35.0,-4.362570079384708,1,1.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.75,12.63636363636364,-2.962032149800979,11,0.3636363636363636
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.75,0.0,0.8073549220576041,21,0.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.75,0.0,0.8073549220576041,4,0.0
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.75,7.333333333333333,-2.251538766995964,9,0.7777777777777778
K01602: rbcS,Carbon Fixation: Calvin-Benson cycle,"ribulose-bisphosphate carboxylase small chain [EC:4.1.1.39] (rbcS, cbbS)",Other iron-rich / unassigned,Metagenomics,0.75,21.0,-3.652076696579693,1,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,78.45,53.25,0.5504240820166775,4,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,78.45,5.571428571428571,3.595768280461748,7,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Control: Burr Oak Reservoir BO4,Metagenomics,78.45,0.5,5.727012813740001,2,0.5
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Matano,Metagenomics,78.45,180.6666666666667,-1.193174604481976,6,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Superior,Combined assembly,78.45,142.0,-0.8478960223172325,1,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,78.45,1.0,5.311975314461157,1,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,78.45,307.0,-1.954811226233745,11,1.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,78.45,0.04761904761904762,6.244861118602619,21,0.04761904761904762
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,78.45,0.0,6.311975314461157,4,0.0
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,78.45,9.88888888888889,2.867190471788261,9,0.7777777777777778
K14534: abfD,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,4-hydroxybutyryl-CoA dehydratase / vinylacetyl-CoA-Delta-isomerase [EC:4.2.1.120 5.3.3.3] (abfD),Other iron-rich / unassigned,Metagenomics,78.45,29.0,1.405084718852638,1,1.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.2,0.0,0.2630344058337938,4,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.2,0.0,0.2630344058337938,7,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Control: Burr Oak Reservoir BO4,Metagenomics,0.2,0.0,0.2630344058337938,2,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.2,0.6666666666666666,-0.4739311883324122,6,0.6666666666666666
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.2,1.0,-0.7369655941662062,1,1.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.2,0.0,0.2630344058337938,1,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.2,0.1818181818181818,0.02202630632999885,11,0.1818181818181818
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.2,0.0,0.2630344058337938,21,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.2,0.0,0.2630344058337938,4,0.0
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.2,1.0,-0.7369655941662062,9,0.4444444444444444
K15038,Carbon Fixation: Dicarboxylate-hydroxybutyrate cycle; Hydroxypropionate-hydroxybutylate cycle,succinyl-CoA reductase [EC:1.2.1.76] (K15038),Other iron-rich / unassigned,Metagenomics,0.2,2.0,-1.321928094887362,1,1.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,0.7,14.25,-3.165202591199909,4,1.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,0.7,0.4285714285714285,0.2509615735332187,7,0.4285714285714285
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Control: Burr Oak Reservoir BO4,Metagenomics,0.7,0.0,0.765534746362977,2,0.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Matano,Metagenomics,0.7,18.0,-3.482392767080608,6,0.8333333333333334
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Superior,Combined assembly,0.7,135.0,-6.321928094887363,1,1.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,0.7,1.0,-0.234465253637023,1,1.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Ferruginous lake/sediment group: Lake Towuti,Metagenomics,0.7,38.09090909090909,-4.523226484589186,11,1.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,0.7,2.238095238095238,-0.929610672108602,21,0.3809523809523809
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,0.7,0.0,0.765534746362977,4,0.0
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,0.7,5.888888888888889,-2.018736562581586,9,0.7777777777777778
K15019,Carbon Fixation: Hydroxypropionate-hydroxybutylate cycle,3-hydroxypropionyl-coenzyme A dehydratase [EC:4.2.1.116] (K15019),Other iron-rich / unassigned,Metagenomics,0.7,40.0,-4.592017258255106,1,1.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,53.8,0.0,5.776103988073165,4,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,53.8,0.0,5.776103988073165,7,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Control: Burr Oak Reservoir BO4,Metagenomics,53.8,0.0,5.776103988073165,2,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,53.8,21.0,1.316672369435867,6,0.8333333333333334
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,53.8,1.0,4.776103988073165,1,1.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,53.8,0.0,5.776103988073165,1,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,53.8,455.9090909090909,-3.059659349170194,11,0.6363636363636364
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,53.8,0.0,5.776103988073165,21,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,53.8,0.0,5.776103988073165,4,0.0
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,53.8,6.0,2.96874906601556,9,0.6666666666666666
K00192: cdhA,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit alpha [EC:1.2.7.4] (cdhA)",Other iron-rich / unassigned,Metagenomics,53.8,0.0,5.776103988073165,1,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,34.2,0.0,5.137503523749935,4,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,34.2,0.0,5.137503523749935,7,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Control: Burr Oak Reservoir BO4,Metagenomics,34.2,0.0,5.137503523749935,2,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Matano,Metagenomics,34.2,21.83333333333333,0.6244339415105645,6,0.8333333333333334
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Superior,Combined assembly,34.2,9.0,1.815575428862573,1,1.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Superior,Metatranscriptomics,34.2,0.0,5.137503523749935,1,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Ferruginous lake/sediment group: Lake Towuti,Metagenomics,34.2,309.9090909090909,-3.142845467386028,11,0.6363636363636364
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metagenomics,34.2,0.0,5.137503523749935,21,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Main iron-rich/AMD group: Richmond Mine / Iron Mountain AMD,Metatranscriptomics,34.2,0.0,5.137503523749935,4,0.0
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Optional outgroup: Hydrothermal Fe-rich mats,Metagenomics,34.2,5.111111111111111,2.526068811667588,9,0.5555555555555556
K00193: cdhC,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"acetyl-CoA decarbonylase/synthase, CODH/ACS complex subunit beta [EC:2.3.1.169] (cdhC)",Other iron-rich / unassigned,Metagenomics,34.2,0.0,5.137503523749935,1,0.0
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metagenomics,10.6,0.0,3.53605290024021,4,0.0
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Additional AMD group: Akron / Pennsylvania–Ohio lab-enriched AMD,Metatranscriptomics,10.6,0.0,3.53605290024021,7,0.0
K00195: cdhB,Carbon Fixation: reductive acetyl-CoA pathway (Wood-Ljungdahl pathway) ,"anaerobic carbon-monoxide dehydrogenase, CODH/ACS complex subunit epsilon (cdhB)",Control: Burr Oak Reservoir BO4,Metagenomics,10.6,0.0,3.53605290024021,2,0.0
